"sample","sampleid","otu","Kingdom","Phylum","Class","Order","Family","Genus","pctseqs"
"MMF.16S.315_E22.D7.M15","E22.D7.M15","ASV40282;seqs=9;samples=1","Bacteria","Firmicutes","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus",0.000517806800529314
"MMF.16S.315_E22.D7.M15","E22.D7.M15","ASV40283;seqs=9;samples=1","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Klebsiella",0.000517806800529314
"MMF.16S.315_E22.D7.M15","E22.D7.M15","ASV40284;seqs=9;samples=1","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Klebsiella",0.000517806800529314
"MMF.16S.315_E22.D7.M15","E22.D7.M15","ASV41518;seqs=8;samples=1","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Klebsiella",0.000460272711581612
"MMF.16S.315_E22.D7.M15","E22.D7.M15","ASV41519;seqs=8;samples=1","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Klebsiella",0.000460272711581612
"MMF.16S.315_E22.D7.M15","E22.D7.M15","ASV41520;seqs=8;samples=1","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Klebsiella",0.000460272711581612
"MMF.16S.315_E22.D7.M15","E22.D7.M15","ASV41521;seqs=8;samples=1","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Klebsiella",0.000460272711581612
"MMF.16S.315_E22.D7.M15","E22.D7.M15","ASV41522;seqs=8;samples=1","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Klebsiella",0.000460272711581612
"MMF.16S.315_E22.D7.M15","E22.D7.M15","ASV41523;seqs=8;samples=1","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Klebsiella",0.000460272711581612
"MMF.16S.315_E22.D7.M15","E22.D7.M15","ASV41524;seqs=8;samples=1","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Klebsiella",0.000460272711581612
"MMF.16S.315_E22.D7.M15","E22.D7.M15","ASV41525;seqs=8;samples=1","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Klebsiella",0.000460272711581612
"MMF.16S.315_E22.D7.M15","E22.D7.M15","ASV41526;seqs=8;samples=1","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Klebsiella",0.000460272711581612
"MMF.16S.315_E22.D7.M15","E22.D7.M15","ASV41527;seqs=8;samples=1","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Klebsiella",0.000460272711581612
"MMF.16S.315_E22.D7.M15","E22.D7.M15","ASV41528;seqs=8;samples=1","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Klebsiella",0.000460272711581612
"MMF.16S.315_E22.D7.M15","E22.D7.M15","ASV41529;seqs=8;samples=1","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Klebsiella",0.000460272711581612
"MMF.16S.315_E22.D7.M15","E22.D7.M15","ASV42902;seqs=7;samples=1","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Klebsiella",0.000402738622633911
"MMF.16S.315_E22.D7.M15","E22.D7.M15","ASV42903;seqs=7;samples=1","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Klebsiella",0.000402738622633911
"MMF.16S.315_E22.D7.M15","E22.D7.M15","ASV42904;seqs=7;samples=1","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Klebsiella",0.000402738622633911
"MMF.16S.315_E22.D7.M15","E22.D7.M15","ASV42905;seqs=7;samples=1","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Klebsiella",0.000402738622633911
"MMF.16S.315_E22.D7.M15","E22.D7.M15","ASV42906;seqs=7;samples=1","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Klebsiella",0.000402738622633911
"MMF.16S.315_E22.D7.M15","E22.D7.M15","ASV42907;seqs=7;samples=1","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Klebsiella",0.000402738622633911
"MMF.16S.315_E22.D7.M15","E22.D7.M15","ASV44477;seqs=6;samples=1","Bacteria","Firmicutes","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus",0.000345204533686209
"MMF.16S.315_E22.D7.M15","E22.D7.M15","ASV44478;seqs=6;samples=1","Bacteria","Firmicutes","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus",0.000345204533686209
"MMF.16S.315_E22.D7.M15","E22.D7.M15","ASV44479;seqs=6;samples=1","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Klebsiella",0.000345204533686209
"MMF.16S.315_E22.D7.M15","E22.D7.M15","ASV44480;seqs=6;samples=1","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Klebsiella",0.000345204533686209
"MMF.16S.315_E22.D7.M15","E22.D7.M15","ASV46277;seqs=5;samples=1","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Klebsiella",0.000287670444738508
"MMF.16S.315_E22.D7.M15","E22.D7.M15","ASV46278;seqs=5;samples=1","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Klebsiella",0.000287670444738508
"MMF.16S.315_E22.D7.M15","E22.D7.M15","ASV48447;seqs=4;samples=1","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Klebsiella",0.000230136355790806
"MMF.16S.315_E22.D7.M15","E22.D7.M15","ASV50989;seqs=3;samples=1","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Klebsiella",0.000172602266843105
"MMF.16S.315_E22.D7.M15","E22.D7.M15","ASV58597;seqs=1;samples=1","Bacteria","Firmicutes","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus",5.75340889477015e-05
"MMF.16S.315_E22.D7.M15","E22.D7.M15","ASV58598;seqs=1;samples=1","Bacteria","Firmicutes","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus",5.75340889477015e-05
"MMF.16S.315_E22.D7.M15","E22.D7.M15","ASV58599;seqs=1;samples=1","Bacteria","Firmicutes","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus",5.75340889477015e-05
"MMF.16S.315_E22.D7.M16","E22.D7.M16","ASV00002;seqs=25043241;samples=6000","Bacteria","Firmicutes","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus",0.262806693357971
"MMF.16S.315_E22.D7.M16","E22.D7.M16","ASV00009;seqs=13397954;samples=7232","Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Turicibacter",0.0225849502104507
"MMF.16S.315_E22.D7.M16","E22.D7.M16","ASV00015;seqs=7254331;samples=2158","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Klebsiella",0.208294836259111
"MMF.16S.315_E22.D7.M16","E22.D7.M16","ASV00064;seqs=2109558;samples=4429","Eukaryota","Plantae","Liliopsida","Poales","Poaceae","Zea",0.000513294322964788
"MMF.16S.315_E22.D7.M16","E22.D7.M16","ASV00113;seqs=1030428;samples=964","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Klebsiella",0.0344933785032338
"MMF.16S.315_E22.D7.M16","E22.D7.M16","ASV00118;seqs=961809;samples=2442","Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Clostridium XVIII",0.262293399035007
"MMF.16S.315_E22.D7.M16","E22.D7.M16","ASV00165;seqs=614216;samples=2835","Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Amedibacillus",0.170208397495124
"MMF.16S.315_E22.D7.M16","E22.D7.M16","ASV00790;seqs=70562;samples=276","Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Turicibacter",0.00164254183348732
"MMF.16S.315_E22.D7.M16","E22.D7.M16","ASV02827;seqs=6469;samples=37","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Klebsiella",0.00195051842726619
"MMF.16S.315_E22.D7.M16","E22.D7.M16","ASV09886;seqs=411;samples=17","Bacteria","Firmicutes","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus",0.000923929781336618
"MMF.16S.315_E22.D7.M16","E22.D7.M16","ASV10247;seqs=380;samples=8","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Klebsiella",0.00164254183348732
"MMF.16S.315_E22.D7.M16","E22.D7.M16","ASV10677;seqs=347;samples=6","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Klebsiella",0.00390103685453239
"MMF.16S.315_E22.D7.M16","E22.D7.M16","ASV12177;seqs=257;samples=17","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Klebsiella",0.00133456523970845
"MMF.16S.315_E22.D7.M16","E22.D7.M16","ASV13847;seqs=190;samples=4","Bacteria","Firmicutes","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus",0.00246381275023098
"MMF.16S.315_E22.D7.M16","E22.D7.M16","ASV16104;seqs=132;samples=3","Bacteria","Firmicutes","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus",0.00236115388563802
"MMF.16S.315_E22.D7.M16","E22.D7.M16","ASV16105;seqs=132;samples=4","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Klebsiella",0.00184785956267324
"MMF.16S.315_E22.D7.M16","E22.D7.M16","ASV16263;seqs=129;samples=2","Bacteria","Firmicutes","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus",0.00390103685453239
"MMF.16S.315_E22.D7.M16","E22.D7.M16","ASV19089;seqs=88;samples=8","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Klebsiella",0.000615953187557746
"MMF.16S.315_E22.D7.M16","E22.D7.M16","ASV26238;seqs=39;samples=1","Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Clostridium XVIII",0.00400369571912535
"MMF.16S.315_E22.D7.M16","E22.D7.M16","ASV26956;seqs=36;samples=2","Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Amedibacillus",0.00195051842726619
"MMF.16S.315_E22.D7.M16","E22.D7.M16","ASV29821;seqs=26;samples=1","Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Clostridium XVIII",0.0026691304794169
"MMF.16S.315_E22.D7.M16","E22.D7.M16","ASV30221;seqs=25;samples=2","Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Amedibacillus",0.00102658864592958
"MMF.16S.315_E22.D7.M16","E22.D7.M16","ASV30944;seqs=23;samples=1","Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Clostridium XVIII",0.00236115388563802
"MMF.16S.315_E22.D7.M16","E22.D7.M16","ASV34415;seqs=16;samples=1","Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Clostridium XVIII",0.00164254183348732
"MMF.16S.315_E22.D7.M16","E22.D7.M16","ASV40285;seqs=9;samples=1","Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Clostridium XVIII",0.000923929781336618
"MMF.16S.315_E22.D7.M16","E22.D7.M16","ASV42908;seqs=7;samples=1","Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Amedibacillus",0.000718612052150703
"MMF.16S.315_E22.D7.M16","E22.D7.M16","ASV46279;seqs=5;samples=1","Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Clostridium XVIII",0.000513294322964788
"MMF.16S.315_E22.D7.M16","E22.D7.M16","ASV54150;seqs=2;samples=1","Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Clostridium XVIII",0.000205317729185915
"MMF.16S.315_E22.D7.M16","E22.D7.M16","ASV58600;seqs=1;samples=1","Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Amedibacillus",0.000102658864592958
"MMF.16S.315_E22.D7.M16","E22.D7.M16","ASV58601;seqs=1;samples=1","Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Clostridium XVIII",0.000102658864592958
"MMF.16S.315_E22.D7.M2","E22.D7.M2","ASV00002;seqs=25043241;samples=6000","Bacteria","Firmicutes","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus",0.270706623907995
"MMF.16S.315_E22.D7.M2","E22.D7.M2","ASV00007;seqs=19799151;samples=7972","Bacteria","Verrucomicrobia","Verrucomicrobiae","Verrucomicrobiales","Akkermansiaceae","Akkermansia",0.199933650337277
"MMF.16S.315_E22.D7.M2","E22.D7.M2","ASV00009;seqs=13397954;samples=7232","Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Turicibacter",0.268937299568727
"MMF.16S.315_E22.D7.M2","E22.D7.M2","ASV00015;seqs=7254331;samples=2158","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Klebsiella",0.194183346234657
"MMF.16S.315_E22.D7.M2","E22.D7.M2","ASV00031;seqs=3696921;samples=4404","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae 1","Clostridium sensu stricto",0.000774079398429725
"MMF.16S.315_E22.D7.M2","E22.D7.M2","ASV00113;seqs=1030428;samples=964","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Klebsiella",0.0299679309963508
"MMF.16S.315_E22.D7.M2","E22.D7.M2","ASV00156;seqs=654181;samples=541","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides",0.000331748313612739
"MMF.16S.315_E22.D7.M2","E22.D7.M2","ASV00232;seqs=402982;samples=4299","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Blautia",0.00364923144974013
"MMF.16S.315_E22.D7.M2","E22.D7.M2","ASV00358;seqs=208392;samples=2004","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Fusicatenibacter",0.000995244940838217
"MMF.16S.315_E22.D7.M2","E22.D7.M2","ASV00688;seqs=84249;samples=1425","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Blautia",0.000995244940838217
"MMF.16S.315_E22.D7.M2","E22.D7.M2","ASV02827;seqs=6469;samples=37","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Klebsiella",0.00442331084816986
"MMF.16S.315_E22.D7.M2","E22.D7.M2","ASV03200;seqs=4906;samples=29","Bacteria","Firmicutes","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus",0.00110582771204246
"MMF.16S.315_E22.D7.M2","E22.D7.M2","ASV04945;seqs=1894;samples=24","Bacteria","Firmicutes","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus",0.0014375760256552
"MMF.16S.315_E22.D7.M2","E22.D7.M2","ASV08276;seqs=612;samples=13","Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Turicibacter",0.00210107265288068
"MMF.16S.315_E22.D7.M2","E22.D7.M2","ASV10736;seqs=343;samples=6","Bacteria","Verrucomicrobia","Verrucomicrobiae","Verrucomicrobiales","Akkermansiaceae","Akkermansia",0.0014375760256552
"MMF.16S.315_E22.D7.M2","E22.D7.M2","ASV12456;seqs=243;samples=16","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Klebsiella",0.00110582771204246
"MMF.16S.315_E22.D7.M2","E22.D7.M2","ASV13644;seqs=197;samples=8","Bacteria","Firmicutes","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus",0.00154815879685945
"MMF.16S.315_E22.D7.M2","E22.D7.M2","ASV14751;seqs=163;samples=14","Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Turicibacter",0.00121641048324671
"MMF.16S.315_E22.D7.M2","E22.D7.M2","ASV17238;seqs=113;samples=5","Bacteria","Firmicutes","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus",0.0016587415680637
"MMF.16S.315_E22.D7.M2","E22.D7.M2","ASV18129;seqs=100;samples=11","Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Turicibacter",0.000774079398429725
"MMF.16S.315_E22.D7.M2","E22.D7.M2","ASV18195;seqs=99;samples=4","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Klebsiella",0.00265398650890191
"MMF.16S.315_E22.D7.M2","E22.D7.M2","ASV18211;seqs=99;samples=3","Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Turicibacter",0.00575030410262081
"MMF.16S.315_E22.D7.M2","E22.D7.M2","ASV20793;seqs=72;samples=2","Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Turicibacter",0.000884662169633971
"MMF.16S.315_E22.D7.M2","E22.D7.M2","ASV20929;seqs=71;samples=3","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Klebsiella",0.0014375760256552
"MMF.16S.315_E22.D7.M2","E22.D7.M2","ASV22820;seqs=57;samples=5","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Klebsiella",0.000663496627225478
"MMF.16S.315_E22.D7.M2","E22.D7.M2","ASV37368;seqs=12;samples=1","Bacteria","Firmicutes","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus",0.00132699325445096
"MMF.16S.315_E22.D7.M3","E22.D7.M3","ASV00002;seqs=25043241;samples=6000","Bacteria","Firmicutes","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus",0.428571428571429
"MMF.16S.315_E22.D7.M3","E22.D7.M3","ASV00007;seqs=19799151;samples=7972","Bacteria","Verrucomicrobia","Verrucomicrobiae","Verrucomicrobiales","Akkermansiaceae","Akkermansia",0.00590762620837809
"MMF.16S.315_E22.D7.M3","E22.D7.M3","ASV00009;seqs=13397954;samples=7232","Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Turicibacter",0.200322234156821
"MMF.16S.315_E22.D7.M3","E22.D7.M3","ASV00015;seqs=7254331;samples=2158","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Klebsiella",0.218045112781955
"MMF.16S.315_E22.D7.M3","E22.D7.M3","ASV00025;seqs=4270004;samples=4212","Bacteria","Firmicutes","Clostridia","Clostridiales","Peptostreptococcaceae","Romboutsia",0.00912996777658432
"MMF.16S.315_E22.D7.M3","E22.D7.M3","ASV00100;seqs=1158729;samples=1818","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Tyzzerella",0.0601503759398496
"MMF.16S.315_E22.D7.M3","E22.D7.M3","ASV00113;seqs=1030428;samples=964","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Klebsiella",0.0300751879699248
"MMF.16S.315_E22.D7.M3","E22.D7.M3","ASV00165;seqs=614216;samples=2835","Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Amedibacillus",0.0316863587540279
"MMF.16S.315_E22.D7.M3","E22.D7.M3","ASV00720;seqs=80610;samples=2331","Bacteria","Firmicutes","Clostridia","Clostridiales","Eubacteriaceae","Eubacterium",0.00483351235230934
"MMF.16S.315_E22.D7.M3","E22.D7.M3","ASV08975;seqs=509;samples=12","Bacteria","Firmicutes","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus",0.00590762620837809
"MMF.16S.315_E22.D7.M3","E22.D7.M3","ASV13033;seqs=219;samples=6","Bacteria","Firmicutes","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus",0.00537056928034372
"MMF.16S.315_E22.D7.M4","E22.D7.M4","ASV00002;seqs=25043241;samples=6000","Bacteria","Firmicutes","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus",0.245679939894816
"MMF.16S.315_E22.D7.M4","E22.D7.M4","ASV00007;seqs=19799151;samples=7972","Bacteria","Verrucomicrobia","Verrucomicrobiae","Verrucomicrobiales","Akkermansiaceae","Akkermansia",0.1748059103431
"MMF.16S.315_E22.D7.M4","E22.D7.M4","ASV00009;seqs=13397954;samples=7232","Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Turicibacter",0.0115201602804909
"MMF.16S.315_E22.D7.M4","E22.D7.M4","ASV00015;seqs=7254331;samples=2158","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Klebsiella",0.467067367893814
"MMF.16S.315_E22.D7.M4","E22.D7.M4","ASV00025;seqs=4270004;samples=4212","Bacteria","Firmicutes","Clostridia","Clostridiales","Peptostreptococcaceae","Romboutsia",0.00150262960180316
"MMF.16S.315_E22.D7.M4","E22.D7.M4","ASV00113;seqs=1030428;samples=964","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Klebsiella",0.0528424743300776
"MMF.16S.315_E22.D7.M4","E22.D7.M4","ASV02827;seqs=6469;samples=37","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Klebsiella",0.0105184072126221
"MMF.16S.315_E22.D7.M4","E22.D7.M4","ASV03200;seqs=4906;samples=29","Bacteria","Firmicutes","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus",0.00150262960180316
